port_code,port_name,state,year,month,mode,count
2608.0,San Luis,Arizona,2003,5,Pedestrian,204978.0
2502.0,Andrade,California,2003,1,Pedestrian,275705.0
2603.0,Naco,Arizona,2003,10,Personal Vehicle,174164.0
2505.0,Tecate,California,2003,4,Bus,369.0
2608.0,San Luis,Arizona,2003,5,Train,0.0
2403.0,Presidio,Texas,2003,9,Pedestrian,1681.0
2403.0,Presidio,Texas,2003,10,Personal Vehicle,131906.0
2304.0,Laredo,Texas,2003,10,Bus,46994.0
2403.0,Presidio,Texas,2003,5,Bus,280.0
2402.0,El Paso,Texas,2003,6,Bus,34837.0
2402.0,El Paso,Texas,2003,8,Bus,39091.0
2608.0,San Luis,Arizona,2003,3,Train,0.0
2502.0,Andrade,California,2003,4,Bus,282.0
2601.0,Douglas,Arizona,2003,5,Personal Vehicle,484945.0
2304.0,Laredo,Texas,2003,8,Train,0.0
2304.0,Laredo,Texas,2003,8,Bus,79502.0
2504.0,San Ysidro,California,2003,3,Truck,0.0
2504.0,San Ysidro,California,2003,2,Truck,0.0
2603.0,Naco,Arizona,2003,4,Truck,282.0
2502.0,Andrade,California,2003,10,Train,0.0
2302.0,Del Rio,Texas,2003,12,Personal Vehicle,389386.0
2309.0,Progreso,Texas,2003,6,Bus,1137.0
2304.0,Laredo,Texas,2003,7,Truck,115012.0
2310.0,Roma,Texas,2003,8,Train,0.0
2408.0,Santa Teresa,New Mexico,2003,9,Personal Vehicle,42313.0
2506.0,Otay Mesa,California,2003,10,Personal Vehicle,966508.0
2302.0,Del Rio,Texas,2003,8,Train,0.0
2302.0,Del Rio,Texas,2003,9,Train,0.0
2304.0,Laredo,Texas,2003,3,Pedestrian,396288.0
2601.0,Douglas,Arizona,2003,8,Personal Vehicle,418121.0
2606.0,Sasabe,Arizona,2003,8,Pedestrian,219.0
2603.0,Naco,Arizona,2003,2,Truck,251.0
2304.0,Laredo,Texas,2003,1,Train,0.0
2309.0,Progreso,Texas,2003,8,Train,0.0
2402.0,El Paso,Texas,2003,12,Truck,51963.0
2502.0,Andrade,California,2003,10,Truck,262.0
2507.0,Calexico East,California,2003,6,Bus,258.0
2403.0,Presidio,Texas,2003,2,Truck,377.0
2602.0,Lukeville,Arizona,2003,11,Truck,29.0
2302.0,Del Rio,Texas,2003,9,Bus,0.0
2307.0,Rio Grande City,Texas,2003,8,Pedestrian,10140.0
2606.0,Sasabe,Arizona,2003,6,Pedestrian,186.0
2604.0,Nogales,Arizona,2003,6,Pedestrian,486238.0
2305.0,Hidalgo,Texas,2003,4,Train,0.0
2504.0,San Ysidro,California,2003,7,Truck,0.0
2502.0,Andrade,California,2003,9,Truck,203.0
2603.0,Naco,Arizona,2003,9,Pedestrian,6528.0
2602.0,Lukeville,Arizona,2003,11,Train,0.0
2602.0,Lukeville,Arizona,2003,5,Bus,147.0
2506.0,Otay Mesa,California,2003,2,Train,34.0
2603.0,Naco,Arizona,2003,1,Bus,0.0
2507.0,Calexico East,California,2003,2,Truck,23309.0
2506.0,Otay Mesa,California,2003,12,Train,42.0
2307.0,Rio Grande City,Texas,2003,1,Bus,0.0
2301.0,Brownsville,Texas,2003,8,Truck,20254.0
2303.0,Eagle Pass,Texas,2003,2,Personal Vehicle,643739.0
2302.0,Del Rio,Texas,2003,2,Personal Vehicle,325726.0
2603.0,Naco,Arizona,2003,7,Pedestrian,5759.0
2301.0,Brownsville,Texas,2003,3,Train,0.0
2302.0,Del Rio,Texas,2003,10,Bus,1.0
2601.0,Douglas,Arizona,2003,4,Truck,2291.0
2502.0,Andrade,California,2003,12,Personal Vehicle,153331.0
2402.0,El Paso,Texas,2003,9,Pedestrian,709811.0
2602.0,Lukeville,Arizona,2003,6,Train,0.0
2504.0,San Ysidro,California,2003,9,Bus,92199.0
2502.0,Andrade,California,2003,8,Truck,161.0
2505.0,Tecate,California,2003,6,Personal Vehicle,206128.0
2502.0,Andrade,California,2003,8,Personal Vehicle,127415.0
2507.0,Calexico East,California,2003,6,Personal Vehicle,526068.0
2404.0,Tornillo,Texas,2003,9,Bus,0.0
2309.0,Progreso,Texas,2003,10,Bus,2240.0
2608.0,San Luis,Arizona,2003,9,Bus,39.0
2602.0,Lukeville,Arizona,2003,11,Bus,295.0
2408.0,Santa Teresa,New Mexico,2003,1,Bus,359.0
2301.0,Brownsville,Texas,2003,1,Pedestrian,226185.0
2507.0,Calexico East,California,2003,10,Bus,565.0
2408.0,Santa Teresa,New Mexico,2003,4,Train,0.0
2603.0,Naco,Arizona,2003,6,Train,0.0
2309.0,Progreso,Texas,2003,1,Personal Vehicle,230105.0
2601.0,Douglas,Arizona,2003,1,Train,0.0
2502.0,Andrade,California,2003,10,Pedestrian,118563.0
2403.0,Presidio,Texas,2003,5,Pedestrian,1746.0
2602.0,Lukeville,Arizona,2003,3,Pedestrian,6868.0
2303.0,Eagle Pass,Texas,2003,10,Bus,990.0
2601.0,Douglas,Arizona,2003,11,Train,0.0
2505.0,Tecate,California,2003,10,Bus,403.0
2604.0,Nogales,Arizona,2003,5,Bus,9662.0
2408.0,Santa Teresa,New Mexico,2003,6,Train,0.0
2608.0,San Luis,Arizona,2003,10,Pedestrian,223430.0
2606.0,Sasabe,Arizona,2003,1,Personal Vehicle,7428.0
2406.0,Columbus,New Mexico,2003,9,Pedestrian,23488.0
2602.0,Lukeville,Arizona,2003,6,Pedestrian,8227.0
2608.0,San Luis,Arizona,2003,1,Pedestrian,274185.0
2402.0,El Paso,Texas,2003,3,Pedestrian,721989.0
2310.0,Roma,Texas,2003,7,Bus,4773.0
2502.0,Andrade,California,2003,7,Truck,168.0
2603.0,Naco,Arizona,2003,5,Train,0.0
2603.0,Naco,Arizona,2003,10,Bus,325.0
2307.0,Rio Grande City,Texas,2003,3,Truck,2951.0
2504.0,San Ysidro,California,2003,8,Pedestrian,637145.0
2402.0,El Paso,Texas,2003,2,Personal Vehicle,1958480.0
2301.0,Brownsville,Texas,2003,10,Pedestrian,221476.0
2303.0,Eagle Pass,Texas,2003,6,Bus,726.0
2406.0,Columbus,New Mexico,2003,3,Personal Vehicle,67247.0
2403.0,Presidio,Texas,2003,10,Bus,270.0
2404.0,Tornillo,Texas,2003,10,Pedestrian,1463.0
2601.0,Douglas,Arizona,2003,10,Bus,4320.0
2608.0,San Luis,Arizona,2003,7,Train,0.0
2606.0,Sasabe,Arizona,2003,2,Personal Vehicle,8648.0
2402.0,El Paso,Texas,2003,11,Personal Vehicle,2109336.0
2305.0,Hidalgo,Texas,2003,2,Personal Vehicle,1209299.0
2606.0,Sasabe,Arizona,2003,9,Personal Vehicle,8380.0
2307.0,Rio Grande City,Texas,2003,11,Bus,0.0
2505.0,Tecate,California,2003,8,Pedestrian,30006.0
2307.0,Rio Grande City,Texas,2003,12,Personal Vehicle,230318.0
2604.0,Nogales,Arizona,2003,1,Personal Vehicle,742040.0
2301.0,Brownsville,Texas,2003,5,Train,0.0
2301.0,Brownsville,Texas,2003,11,Bus,4000.0
2608.0,San Luis,Arizona,2003,9,Pedestrian,196687.0
2406.0,Columbus,New Mexico,2003,2,Train,0.0
2307.0,Rio Grande City,Texas,2003,2,Train,0.0
2602.0,Lukeville,Arizona,2003,9,Truck,40.0
2307.0,Rio Grande City,Texas,2003,7,Bus,0.0
2507.0,Calexico East,California,2003,12,Pedestrian,376.0
2307.0,Rio Grande City,Texas,2003,6,Truck,3085.0
2304.0,Laredo,Texas,2003,6,Pedestrian,376499.0
2309.0,Progreso,Texas,2003,9,Personal Vehicle,186965.0
2310.0,Roma,Texas,2003,6,Bus,3428.0
2608.0,San Luis,Arizona,2003,10,Bus,51.0
2402.0,El Paso,Texas,2003,3,Truck,52858.0
2507.0,Calexico East,California,2003,11,Pedestrian,180.0
2307.0,Rio Grande City,Texas,2003,1,Personal Vehicle,206861.0
2303.0,Eagle Pass,Texas,2003,8,Pedestrian,59386.0
2309.0,Progreso,Texas,2003,3,Truck,1580.0
2601.0,Douglas,Arizona,2003,9,Pedestrian,54100.0
2502.0,Andrade,California,2003,5,Truck,0.0
2608.0,San Luis,Arizona,2003,9,Train,0.0
2402.0,El Paso,Texas,2003,12,Personal Vehicle,2350448.0
2507.0,Calexico East,California,2003,7,Bus,0.0
2507.0,Calexico East,California,2003,7,Truck,0.0
2406.0,Columbus,New Mexico,2003,1,Pedestrian,19861.0
2302.0,Del Rio,Texas,2003,6,Train,0.0
2304.0,Laredo,Texas,2003,11,Personal Vehicle,1333681.0
2303.0,Eagle Pass,Texas,2003,7,Personal Vehicle,721556.0
2602.0,Lukeville,Arizona,2003,7,Pedestrian,9139.0
2601.0,Douglas,Arizona,2003,4,Personal Vehicle,465031.0
2604.0,Nogales,Arizona,2003,9,Train,132.0
2503.0,Calexico,California,2003,10,Personal Vehicle,875142.0
2504.0,San Ysidro,California,2003,11,Train,0.0
2309.0,Progreso,Texas,2003,9,Bus,897.0
2307.0,Rio Grande City,Texas,2003,12,Pedestrian,10511.0
2608.0,San Luis,Arizona,2003,5,Truck,3035.0
2505.0,Tecate,California,2003,5,Personal Vehicle,290207.0
2503.0,Calexico,California,2003,7,Personal Vehicle,0.0
2608.0,San Luis,Arizona,2003,6,Train,0.0
2408.0,Santa Teresa,New Mexico,2003,6,Pedestrian,1449.0
2302.0,Del Rio,Texas,2003,11,Personal Vehicle,362413.0
2403.0,Presidio,Texas,2003,6,Personal Vehicle,143220.0
2602.0,Lukeville,Arizona,2003,2,Truck,83.0
2406.0,Columbus,New Mexico,2003,11,Truck,346.0
2402.0,El Paso,Texas,2003,12,Bus,38418.0
2309.0,Progreso,Texas,2003,5,Pedestrian,76115.0
2608.0,San Luis,Arizona,2003,2,Truck,3957.0
2310.0,Roma,Texas,2003,4,Personal Vehicle,257711.0
2305.0,Hidalgo,Texas,2003,5,Truck,33399.0
2604.0,Nogales,Arizona,2003,4,Personal Vehicle,812495.0
2505.0,Tecate,California,2003,9,Pedestrian,33148.0
2503.0,Calexico,California,2003,4,Bus,1236.0
2603.0,Naco,Arizona,2003,9,Train,0.0
2310.0,Roma,Texas,2003,4,Train,0.0
2503.0,Calexico,California,2003,4,Train,0.0
2602.0,Lukeville,Arizona,2003,9,Pedestrian,6251.0
2606.0,Sasabe,Arizona,2003,6,Bus,0.0
2602.0,Lukeville,Arizona,2003,10,Pedestrian,6699.0
2602.0,Lukeville,Arizona,2003,2,Personal Vehicle,91451.0
2305.0,Hidalgo,Texas,2003,5,Train,0.0
2304.0,Laredo,Texas,2003,9,Train,0.0
2602.0,Lukeville,Arizona,2003,7,Bus,0.0
2505.0,Tecate,California,2003,10,Pedestrian,32159.0
2604.0,Nogales,Arizona,2003,3,Pedestrian,427902.0
2603.0,Naco,Arizona,2003,7,Truck,318.0
2408.0,Santa Teresa,New Mexico,2003,7,Train,0.0
2602.0,Lukeville,Arizona,2003,2,Bus,407.0
2403.0,Presidio,Texas,2003,12,Truck,710.0
2402.0,El Paso,Texas,2003,11,Bus,29485.0
2310.0,Roma,Texas,2003,6,Train,0.0
2309.0,Progreso,Texas,2003,12,Pedestrian,135479.0
2601.0,Douglas,Arizona,2003,2,Bus,4760.0
2303.0,Eagle Pass,Texas,2003,9,Bus,789.0
2404.0,Tornillo,Texas,2003,12,Train,0.0
2503.0,Calexico,California,2003,2,Personal Vehicle,858705.0
2404.0,Tornillo,Texas,2003,5,Train,0.0
2506.0,Otay Mesa,California,2003,8,Train,42.0
2507.0,Calexico East,California,2003,8,Bus,275.0
2402.0,El Paso,Texas,2003,9,Train,156.0
2302.0,Del Rio,Texas,2003,4,Bus,541.0
2503.0,Calexico,California,2003,6,Personal Vehicle,1019916.0
2603.0,Naco,Arizona,2003,6,Truck,282.0
2606.0,Sasabe,Arizona,2003,7,Pedestrian,174.0
2603.0,Naco,Arizona,2003,8,Truck,293.0
2504.0,San Ysidro,California,2003,5,Bus,106964.0
2305.0,Hidalgo,Texas,2003,5,Pedestrian,169661.0
2408.0,Santa Teresa,New Mexico,2003,2,Train,0.0
2301.0,Brownsville,Texas,2003,8,Bus,6424.0
2507.0,Calexico East,California,2003,1,Pedestrian,172.0
2601.0,Douglas,Arizona,2003,10,Personal Vehicle,346376.0
2602.0,Lukeville,Arizona,2003,10,Personal Vehicle,106435.0
2601.0,Douglas,Arizona,2003,9,Bus,2616.0
2404.0,Tornillo,Texas,2003,9,Personal Vehicle,113125.0
2504.0,San Ysidro,California,2003,5,Personal Vehicle,3309009.0
2602.0,Lukeville,Arizona,2003,4,Pedestrian,7355.0
2604.0,Nogales,Arizona,2003,4,Pedestrian,486353.0
2304.0,Laredo,Texas,2003,9,Pedestrian,311897.0
2406.0,Columbus,New Mexico,2003,8,Pedestrian,20591.0
2302.0,Del Rio,Texas,2003,1,Bus,560.0
2503.0,Calexico,California,2003,3,Truck,0.0
2507.0,Calexico East,California,2003,2,Pedestrian,192.0
2309.0,Progreso,Texas,2003,5,Truck,1485.0
2604.0,Nogales,Arizona,2003,7,Personal Vehicle,877984.0
2303.0,Eagle Pass,Texas,2003,6,Truck,7401.0
2606.0,Sasabe,Arizona,2003,9,Train,0.0
2504.0,San Ysidro,California,2003,1,Truck,0.0
2406.0,Columbus,New Mexico,2003,4,Truck,280.0
2504.0,San Ysidro,California,2003,1,Pedestrian,654727.0
2505.0,Tecate,California,2003,1,Personal Vehicle,182683.0
2602.0,Lukeville,Arizona,2003,3,Bus,958.0
2406.0,Columbus,New Mexico,2003,3,Truck,264.0
2310.0,Roma,Texas,2003,3,Personal Vehicle,283568.0
2505.0,Tecate,California,2003,3,Personal Vehicle,167099.0
2603.0,Naco,Arizona,2003,3,Personal Vehicle,89410.0
2604.0,Nogales,Arizona,2003,10,Truck,15205.0
2402.0,El Paso,Texas,2003,5,Bus,31918.0
2305.0,Hidalgo,Texas,2003,6,Personal Vehicle,1268523.0
2307.0,Rio Grande City,Texas,2003,9,Personal Vehicle,184783.0
2307.0,Rio Grande City,Texas,2003,2,Pedestrian,9318.0
2602.0,Lukeville,Arizona,2003,5,Personal Vehicle,127675.0
2402.0,El Paso,Texas,2003,2,Pedestrian,664557.0
2603.0,Naco,Arizona,2003,8,Bus,200.0
2603.0,Naco,Arizona,2003,5,Personal Vehicle,213912.0
2608.0,San Luis,Arizona,2003,6,Truck,2751.0
2310.0,Roma,Texas,2003,3,Pedestrian,20334.0
2602.0,Lukeville,Arizona,2003,4,Personal Vehicle,114602.0
2602.0,Lukeville,Arizona,2003,1,Train,0.0
2503.0,Calexico,California,2003,2,Pedestrian,567960.0
2302.0,Del Rio,Texas,2003,2,Bus,508.0
2303.0,Eagle Pass,Texas,2003,5,Truck,7524.0
2307.0,Rio Grande City,Texas,2003,11,Train,0.0
2309.0,Progreso,Texas,2003,6,Truck,1294.0
2309.0,Progreso,Texas,2003,5,Train,0.0
2506.0,Otay Mesa,California,2003,12,Pedestrian,138673.0
2502.0,Andrade,California,2003,11,Bus,0.0
2404.0,Tornillo,Texas,2003,11,Personal Vehicle,119870.0
2507.0,Calexico East,California,2003,2,Personal Vehicle,550443.0
2601.0,Douglas,Arizona,2003,1,Truck,1895.0
2507.0,Calexico East,California,2003,9,Personal Vehicle,459530.0
2506.0,Otay Mesa,California,2003,8,Personal Vehicle,997541.0
2602.0,Lukeville,Arizona,2003,8,Pedestrian,8582.0
2608.0,San Luis,Arizona,2003,2,Bus,134.0
2305.0,Hidalgo,Texas,2003,6,Train,0.0
2506.0,Otay Mesa,California,2003,8,Truck,60513.0
2608.0,San Luis,Arizona,2003,3,Pedestrian,248218.0
2602.0,Lukeville,Arizona,2003,10,Bus,269.0
2604.0,Nogales,Arizona,2003,11,Truck,18488.0
2502.0,Andrade,California,2003,2,Train,0.0
2406.0,Columbus,New Mexico,2003,12,Truck,240.0
2503.0,Calexico,California,2003,6,Train,0.0
2602.0,Lukeville,Arizona,2003,9,Bus,39.0
2608.0,San Luis,Arizona,2003,8,Personal Vehicle,610422.0
2406.0,Columbus,New Mexico,2003,1,Truck,123.0
2309.0,Progreso,Texas,2003,1,Truck,1634.0
2606.0,Sasabe,Arizona,2003,3,Pedestrian,145.0
2402.0,El Paso,Texas,2003,5,Personal Vehicle,2338119.0
2506.0,Otay Mesa,California,2003,10,Bus,27876.0
2602.0,Lukeville,Arizona,2003,5,Pedestrian,8643.0
2503.0,Calexico,California,2003,12,Bus,1206.0
2408.0,Santa Teresa,New Mexico,2003,2,Pedestrian,1492.0
2603.0,Naco,Arizona,2003,1,Train,0.0
2309.0,Progreso,Texas,2003,1,Bus,1218.0
2403.0,Presidio,Texas,2003,6,Truck,320.0
2302.0,Del Rio,Texas,2003,5,Bus,558.0
2408.0,Santa Teresa,New Mexico,2003,7,Pedestrian,1298.0
2505.0,Tecate,California,2003,2,Personal Vehicle,162826.0
2307.0,Rio Grande City,Texas,2003,10,Truck,3456.0
2302.0,Del Rio,Texas,2003,3,Pedestrian,15579.0
2502.0,Andrade,California,2003,6,Train,0.0
2506.0,Otay Mesa,California,2003,7,Train,46.0
2309.0,Progreso,Texas,2003,2,Personal Vehicle,232355.0
2608.0,San Luis,Arizona,2003,5,Personal Vehicle,638098.0
2404.0,Tornillo,Texas,2003,9,Truck,0.0
2301.0,Brownsville,Texas,2003,6,Truck,18868.0
2601.0,Douglas,Arizona,2003,3,Truck,2086.0
2402.0,El Paso,Texas,2003,1,Bus,20543.0
2504.0,San Ysidro,California,2003,12,Train,0.0
2309.0,Progreso,Texas,2003,8,Personal Vehicle,222406.0
2603.0,Naco,Arizona,2003,7,Personal Vehicle,184906.0
2406.0,Columbus,New Mexico,2003,3,Pedestrian,20630.0
2402.0,El Paso,Texas,2003,1,Pedestrian,697889.0
2302.0,Del Rio,Texas,2003,3,Truck,5808.0
2301.0,Brownsville,Texas,2003,7,Truck,20616.0
2404.0,Tornillo,Texas,2003,5,Pedestrian,1954.0
2307.0,Rio Grande City,Texas,2003,3,Train,0.0
2506.0,Otay Mesa,California,2003,2,Pedestrian,99540.0
2506.0,Otay Mesa,California,2003,6,Truck,60000.0
2404.0,Tornillo,Texas,2003,4,Bus,0.0
2608.0,San Luis,Arizona,2003,6,Personal Vehicle,608603.0
2602.0,Lukeville,Arizona,2003,11,Personal Vehicle,92614.0
2301.0,Brownsville,Texas,2003,3,Bus,5742.0
2504.0,San Ysidro,California,2003,11,Personal Vehicle,3593252.0
2305.0,Hidalgo,Texas,2003,11,Truck,32495.0
2503.0,Calexico,California,2003,12,Train,0.0
2304.0,Laredo,Texas,2003,3,Personal Vehicle,1259726.0
2303.0,Eagle Pass,Texas,2003,1,Pedestrian,55032.0
2303.0,Eagle Pass,Texas,2003,1,Bus,1206.0
2502.0,Andrade,California,2003,7,Bus,0.0
2402.0,El Paso,Texas,2003,7,Bus,43704.0
2309.0,Progreso,Texas,2003,5,Bus,1133.0
2403.0,Presidio,Texas,2003,1,Train,0.0
2307.0,Rio Grande City,Texas,2003,4,Truck,2642.0
2506.0,Otay Mesa,California,2003,4,Pedestrian,112207.0
2507.0,Calexico East,California,2003,2,Bus,880.0
2302.0,Del Rio,Texas,2003,11,Pedestrian,8857.0
2408.0,Santa Teresa,New Mexico,2003,5,Personal Vehicle,36064.0
2504.0,San Ysidro,California,2003,4,Pedestrian,674254.0
2601.0,Douglas,Arizona,2003,3,Personal Vehicle,500822.0
2602.0,Lukeville,Arizona,2003,2,Train,0.0
2304.0,Laredo,Texas,2003,6,Truck,114784.0
2505.0,Tecate,California,2003,7,Bus,628.0
2503.0,Calexico,California,2003,6,Truck,0.0
2408.0,Santa Teresa,New Mexico,2003,10,Truck,2737.0
2606.0,Sasabe,Arizona,2003,9,Bus,0.0
2504.0,San Ysidro,California,2003,4,Bus,100281.0
2404.0,Tornillo,Texas,2003,4,Pedestrian,2234.0
2604.0,Nogales,Arizona,2003,8,Pedestrian,422411.0
2301.0,Brownsville,Texas,2003,6,Personal Vehicle,1092107.0
2406.0,Columbus,New Mexico,2003,2,Bus,464.0
2309.0,Progreso,Texas,2003,10,Pedestrian,74295.0
2603.0,Naco,Arizona,2003,4,Personal Vehicle,96464.0
2503.0,Calexico,California,2003,4,Pedestrian,585823.0
2303.0,Eagle Pass,Texas,2003,8,Bus,896.0
2309.0,Progreso,Texas,2003,8,Bus,388.0
2408.0,Santa Teresa,New Mexico,2003,9,Bus,279.0
2305.0,Hidalgo,Texas,2003,1,Bus,55340.0
2505.0,Tecate,California,2003,1,Train,64.0
2310.0,Roma,Texas,2003,9,Bus,3178.0
2502.0,Andrade,California,2003,11,Personal Vehicle,151483.0
2502.0,Andrade,California,2003,5,Bus,0.0
2309.0,Progreso,Texas,2003,1,Train,0.0
2505.0,Tecate,California,2003,5,Train,12.0
2603.0,Naco,Arizona,2003,3,Train,0.0
2404.0,Tornillo,Texas,2003,3,Pedestrian,2552.0
2310.0,Roma,Texas,2003,1,Train,0.0
2503.0,Calexico,California,2003,8,Personal Vehicle,949431.0
2309.0,Progreso,Texas,2003,4,Pedestrian,87033.0
2608.0,San Luis,Arizona,2003,4,Truck,3193.0
2406.0,Columbus,New Mexico,2003,3,Bus,533.0
2602.0,Lukeville,Arizona,2003,10,Train,0.0
2310.0,Roma,Texas,2003,2,Bus,4892.0
2404.0,Tornillo,Texas,2003,8,Train,0.0
2301.0,Brownsville,Texas,2003,1,Truck,19282.0
2606.0,Sasabe,Arizona,2003,2,Bus,0.0
2303.0,Eagle Pass,Texas,2003,10,Train,596.0
2301.0,Brownsville,Texas,2003,9,Pedestrian,218754.0
2502.0,Andrade,California,2003,3,Bus,318.0
2406.0,Columbus,New Mexico,2003,12,Personal Vehicle,93761.0
2601.0,Douglas,Arizona,2003,4,Pedestrian,61279.0
2503.0,Calexico,California,2003,1,Truck,0.0
2310.0,Roma,Texas,2003,11,Personal Vehicle,257357.0
2301.0,Brownsville,Texas,2003,1,Bus,6579.0
2403.0,Presidio,Texas,2003,11,Personal Vehicle,145046.0
2301.0,Brownsville,Texas,2003,5,Pedestrian,243722.0
2307.0,Rio Grande City,Texas,2003,2,Bus,0.0
2507.0,Calexico East,California,2003,9,Bus,485.0
2505.0,Tecate,California,2003,9,Bus,413.0
2403.0,Presidio,Texas,2003,12,Train,0.0
2304.0,Laredo,Texas,2003,9,Personal Vehicle,1151628.0
2406.0,Columbus,New Mexico,2003,2,Pedestrian,19233.0
2505.0,Tecate,California,2003,7,Train,8.0
2309.0,Progreso,Texas,2003,12,Personal Vehicle,278538.0
2302.0,Del Rio,Texas,2003,1,Pedestrian,11998.0
2608.0,San Luis,Arizona,2003,7,Pedestrian,161753.0
2408.0,Santa Teresa,New Mexico,2003,8,Train,0.0
2402.0,El Paso,Texas,2003,3,Train,159.0
2505.0,Tecate,California,2003,3,Truck,4835.0
2602.0,Lukeville,Arizona,2003,7,Personal Vehicle,98730.0
2305.0,Hidalgo,Texas,2003,11,Train,0.0
2403.0,Presidio,Texas,2003,7,Personal Vehicle,145358.0
2503.0,Calexico,California,2003,7,Pedestrian,0.0
2601.0,Douglas,Arizona,2003,6,Train,0.0
2506.0,Otay Mesa,California,2003,7,Truck,64577.0
2406.0,Columbus,New Mexico,2003,11,Pedestrian,20260.0
2309.0,Progreso,Texas,2003,11,Bus,2361.0
2507.0,Calexico East,California,2003,12,Bus,600.0
2305.0,Hidalgo,Texas,2003,10,Pedestrian,161127.0
2603.0,Naco,Arizona,2003,12,Pedestrian,6752.0
2502.0,Andrade,California,2003,10,Bus,0.0
2506.0,Otay Mesa,California,2003,4,Bus,23869.0
2603.0,Naco,Arizona,2003,1,Personal Vehicle,77630.0
2507.0,Calexico East,California,2003,5,Truck,22804.0
2603.0,Naco,Arizona,2003,2,Bus,0.0
2310.0,Roma,Texas,2003,10,Train,0.0
2507.0,Calexico East,California,2003,1,Personal Vehicle,712850.0
2604.0,Nogales,Arizona,2003,9,Personal Vehicle,864713.0
2307.0,Rio Grande City,Texas,2003,7,Truck,3529.0
2408.0,Santa Teresa,New Mexico,2003,8,Bus,213.0
2404.0,Tornillo,Texas,2003,1,Personal Vehicle,118929.0
2309.0,Progreso,Texas,2003,2,Train,0.0
2505.0,Tecate,California,2003,1,Pedestrian,33123.0
2504.0,San Ysidro,California,2003,10,Pedestrian,783691.0
2601.0,Douglas,Arizona,2003,6,Personal Vehicle,438132.0
2404.0,Tornillo,Texas,2003,10,Bus,0.0
2604.0,Nogales,Arizona,2003,8,Bus,10678.0
2303.0,Eagle Pass,Texas,2003,3,Truck,7475.0
2304.0,Laredo,Texas,2003,3,Bus,60573.0
2503.0,Calexico,California,2003,8,Bus,1541.0
2403.0,Presidio,Texas,2003,5,Train,0.0
2505.0,Tecate,California,2003,1,Bus,703.0
2406.0,Columbus,New Mexico,2003,8,Train,0.0
2507.0,Calexico East,California,2003,4,Pedestrian,128.0
2502.0,Andrade,California,2003,2,Pedestrian,262550.0
2606.0,Sasabe,Arizona,2003,11,Truck,66.0
2601.0,Douglas,Arizona,2003,6,Bus,4880.0
2504.0,San Ysidro,California,2003,4,Personal Vehicle,3086332.0
2309.0,Progreso,Texas,2003,7,Personal Vehicle,239120.0
2403.0,Presidio,Texas,2003,8,Train,0.0
2310.0,Roma,Texas,2003,2,Truck,610.0
2304.0,Laredo,Texas,2003,5,Bus,56446.0
2503.0,Calexico,California,2003,8,Pedestrian,576902.0
2301.0,Brownsville,Texas,2003,9,Train,0.0
2507.0,Calexico East,California,2003,10,Personal Vehicle,534337.0
2403.0,Presidio,Texas,2003,4,Pedestrian,3142.0
2408.0,Santa Teresa,New Mexico,2003,12,Train,0.0
2309.0,Progreso,Texas,2003,6,Pedestrian,82484.0
2309.0,Progreso,Texas,2003,8,Truck,1815.0
2601.0,Douglas,Arizona,2003,11,Personal Vehicle,422295.0
2506.0,Otay Mesa,California,2003,11,Personal Vehicle,1129342.0
2604.0,Nogales,Arizona,2003,5,Pedestrian,552689.0
2604.0,Nogales,Arizona,2003,4,Bus,11701.0
2408.0,Santa Teresa,New Mexico,2003,5,Bus,934.0
2408.0,Santa Teresa,New Mexico,2003,3,Pedestrian,1609.0
2408.0,Santa Teresa,New Mexico,2003,9,Pedestrian,918.0
2507.0,Calexico East,California,2003,3,Train,140.0
2604.0,Nogales,Arizona,2003,10,Pedestrian,440769.0
2406.0,Columbus,New Mexico,2003,6,Pedestrian,14872.0
2406.0,Columbus,New Mexico,2003,4,Bus,732.0
2502.0,Andrade,California,2003,12,Train,0.0
2403.0,Presidio,Texas,2003,8,Personal Vehicle,142217.0
2606.0,Sasabe,Arizona,2003,10,Train,0.0
2404.0,Tornillo,Texas,2003,11,Pedestrian,1815.0
2603.0,Naco,Arizona,2003,10,Truck,389.0
2304.0,Laredo,Texas,2003,1,Pedestrian,367927.0
2304.0,Laredo,Texas,2003,1,Truck,117773.0
2303.0,Eagle Pass,Texas,2003,12,Pedestrian,77840.0
2502.0,Andrade,California,2003,6,Bus,129.0
2302.0,Del Rio,Texas,2003,1,Truck,6014.0
2606.0,Sasabe,Arizona,2003,11,Bus,0.0
2309.0,Progreso,Texas,2003,4,Train,0.0
2604.0,Nogales,Arizona,2003,7,Bus,15389.0
2505.0,Tecate,California,2003,8,Personal Vehicle,229163.0
2310.0,Roma,Texas,2003,12,Truck,607.0
2504.0,San Ysidro,California,2003,2,Pedestrian,596919.0
2403.0,Presidio,Texas,2003,1,Personal Vehicle,141434.0
2310.0,Roma,Texas,2003,6,Truck,616.0
2310.0,Roma,Texas,2003,12,Train,0.0
2408.0,Santa Teresa,New Mexico,2003,1,Truck,2189.0
2408.0,Santa Teresa,New Mexico,2003,8,Truck,2400.0
2504.0,San Ysidro,California,2003,1,Personal Vehicle,3247611.0
2406.0,Columbus,New Mexico,2003,2,Truck,168.0
2608.0,San Luis,Arizona,2003,9,Truck,2574.0
2604.0,Nogales,Arizona,2003,5,Train,164.0
